DATETIME,price
2016-05-23 23:00:00,17.263919830322266
2016-05-24 23:00:00,17.540592193603516
2016-05-25 23:00:00,17.699670791625977
2016-05-26 23:00:00,17.7757511138916
2016-05-27 23:00:00,17.86566734313965
2016-05-30 23:00:00,17.851835250854492
2016-05-31 23:00:00,17.789583206176758
2016-06-01 23:00:00,17.630508422851562
2016-06-02 23:00:00,17.609760284423828
2016-06-03 23:00:00,17.49909019470215
2016-06-06 23:00:00,17.637418746948242
2016-06-07 23:00:00,17.80341911315918
2016-06-08 23:00:00,17.7550048828125
2016-06-09 23:00:00,17.672000885009766
2016-06-10 23:00:00,17.540592193603516
2016-06-13 23:00:00,17.326171875
2016-06-14 23:00:00,17.208587646484375
2016-06-15 23:00:00,17.222415924072266
2016-06-16 23:00:00,17.201675415039062
2016-06-17 23:00:00,17.263919830322266
2016-06-20 23:00:00,17.644336700439453
2016-06-21 23:00:00,17.789583206176758
2016-06-22 23:00:00,17.817251205444336
2016-06-23 23:00:00,17.96250343322754
2016-06-24 23:00:00,17.298507690429688
2016-06-27 23:00:00,16.855844497680664
2016-06-28 23:00:00,17.063337326049805
2016-06-29 23:00:00,17.381507873535156
2016-06-30 23:00:00,17.457590103149414
2016-07-01 23:00:00,17.56825828552246
2016-07-04 23:00:00,17.561338424682617
2016-07-05 23:00:00,17.423004150390625
2016-07-06 23:00:00,17.229337692260742
2016-07-07 23:00:00,17.326171875
2016-07-08 23:00:00,17.58208656311035
2016-07-11 23:00:00,17.761919021606445
2016-07-12 23:00:00,17.914081573486328
2016-07-13 23:00:00,17.921005249023438
2016-07-14 23:00:00,18.073165893554688
2016-07-15 23:00:00,18.093921661376953
2016-07-18 23:00:00,18.100833892822266
2016-07-19 23:00:00,18.05242156982422
2016-07-20 23:00:00,18.17691993713379
2016-07-21 23:00:00,18.218420028686523
2016-07-22 23:00:00,18.25300407409668
2016-07-25 23:00:00,18.23225212097168
2016-07-26 23:00:00,18.225337982177734
2016-07-27 23:00:00,18.259918212890625
2016-07-28 23:00:00,18.08700180053711
2016-07-29 23:00:00,18.190753936767578
2016-08-01 23:00:00,18.1630859375
2016-08-02 23:00:00,17.87258529663086
2016-08-03 23:00:00,17.88641929626465
2016-08-04 23:00:00,18.03166961669922
2016-08-05 23:00:00,18.225337982177734
2016-08-08 23:00:00,18.329084396362305
2016-08-09 23:00:00,18.425920486450195
2016-08-10 23:00:00,18.34984016418457
2016-08-11 23:00:00,18.48124885559082
2016-08-12 23:00:00,18.432832717895508
2016-08-15 23:00:00,18.432832717895508
2016-08-16 23:00:00,18.190753936767578
2016-08-17 23:00:00,18.09218978881836
2016-08-18 23:00:00,18.059961318969727
2016-08-19 23:00:00,18.010923385620117
2016-08-22 23:00:00,18.024747848510742
2016-08-23 23:00:00,18.197668075561523
2016-08-24 23:00:00,18.246091842651367
2016-08-25 23:00:00,18.1838321685791
2016-08-26 23:00:00,18.25300407409668
2016-08-29 23:00:00,18.26683235168457
2016-08-30 23:00:00,18.34291648864746
2016-08-31 23:00:00,18.308330535888672
2016-09-01 23:00:00,18.29450225830078
2016-09-02 23:00:00,18.571168899536133
2016-09-05 23:00:00,18.605749130249023
2016-09-06 23:00:00,18.543502807617188
2016-09-07 23:00:00,18.564254760742188
2016-09-08 23:00:00,18.5296688079834
2016-09-09 23:00:00,18.34984016418457
2016-09-12 23:00:00,18.156169891357422
2016-09-13 23:00:00,17.96942138671875
2016-09-14 23:00:00,17.90025520324707
2016-09-15 23:00:00,18.05242156982422
2016-09-16 23:00:00,17.96942138671875
2016-09-19 23:00:00,18.100833892822266
2016-09-20 23:00:00,18.142337799072266
2016-09-21 23:00:00,18.274761199951172
2016-09-22 23:00:00,18.490827560424805
2016-09-23 23:00:00,18.372337341308594
2016-09-26 23:00:00,18.100515365600586
2016-09-27 23:00:00,18.19809341430664
2016-09-28 23:00:00,18.2120304107666
2016-09-29 23:00:00,18.232946395874023
2016-09-30 23:00:00,18.31658172607422
2016-10-03 23:00:00,18.225982666015625
2016-10-04 23:00:00,18.3583984375
2016-10-05 23:00:00,18.25385284423828
2016-10-06 23:00:00,18.25385284423828
2016-10-07 23:00:00,18.17021369934082
2016-10-10 23:00:00,18.337488174438477
2016-10-11 23:00:00,18.225982666015625
2016-10-12 23:00:00,18.24688148498535
2016-10-13 23:00:00,18.100515365600586
2016-10-14 23:00:00,18.31658172607422
2016-10-17 23:00:00,18.25385284423828
2016-10-18 23:00:00,18.386280059814453
2016-10-19 23:00:00,18.455976486206055
2016-10-20 23:00:00,18.4977970123291
2016-10-21 23:00:00,18.52566909790039
2016-10-24 23:00:00,18.54657745361328
2016-10-25 23:00:00,18.560523986816406
2016-10-26 23:00:00,18.5047664642334
2016-10-27 23:00:00,18.52566909790039
2016-10-28 23:00:00,18.5047664642334
2016-10-31 23:00:00,18.476884841918945
2016-11-01 23:00:00,18.2189998626709
2016-11-02 23:00:00,17.995969772338867
2016-11-03 23:00:00,18.030818939208984
2016-11-04 23:00:00,17.905363082885742
2016-11-07 23:00:00,18.17718505859375
2016-11-08 23:00:00,18.30263900756836
2016-11-09 23:00:00,18.46294593811035
2016-11-10 23:00:00,18.567493438720703
2016-11-11 23:00:00,18.609312057495117
2016-11-14 23:00:00,18.734769821166992
2016-11-15 23:00:00,18.825376510620117
2016-11-16 23:00:00,18.881134033203125
2016-11-17 23:00:00,18.999618530273438
2016-11-18 23:00:00,19.034469604492188
2016-11-21 23:00:00,19.09021759033203
2016-11-22 23:00:00,19.229623794555664
2016-11-23 23:00:00,19.229623794555664
