"Symbol: XLE",,,,,,"Study: VOL (LikeMain)",
"Date Time","Open","High","Low","Close","Change","Volume","Open Interest"
1999-02-05,11.6768,12.0065,11.614,11.9751,0.329699999999999,126101,
1999-02-08,12.0222,12.1374,12.0065,12.1374,0.1623000000000001,59420,
1999-02-09,12.1531,12.1531,11.9071,11.9071,-0.23029999999999973,122853,
1999-02-10,11.9542,12.0693,11.8757,11.9385,0.03139999999999965,132406,
1999-02-11,11.9908,11.9908,11.6611,11.8443,-0.09419999999999895,414223,
1999-02-12,11.7134,11.8443,11.5983,11.5983,-0.24600000000000044,462944,
1999-02-16,11.6768,11.7448,11.3994,11.5145,-0.0838000000000001,69929,
1999-02-17,11.4517,11.5617,11.3837,11.3994,-0.11509999999999998,79673,
1999-02-18,11.3837,11.4988,11.2686,11.4308,0.03139999999999965,158582,
1999-02-19,11.4831,11.4988,11.2686,11.368,-0.0627999999999993,248954,
1999-02-22,11.4517,11.5145,11.3523,11.4831,0.11509999999999998,151895,
1999-02-23,11.5145,11.5617,11.3837,11.3837,-0.09940000000000104,591529,
1999-02-24,11.4151,11.5617,11.3366,11.3366,-0.04709999999999859,65916,
1999-02-25,11.3209,11.4674,11.3209,11.3837,0.04709999999999859,85213,
1999-02-26,11.4308,11.5145,11.3209,11.3209,-0.0627999999999993,47574,
1999-03-01,11.3366,11.3523,11.1691,11.2057,-0.11519999999999975,25411,
1999-03-02,11.2214,11.2686,11.0383,11.0906,-0.11509999999999998,105275,
1999-03-03,11.19,11.3837,11.1063,11.3366,0.24600000000000044,197367,
1999-03-04,11.4308,11.8076,11.4308,11.7448,0.408199999999999,172721,
1999-03-05,12.0379,12.0536,11.8443,11.9542,0.20940000000000047,177114,
1999-03-08,12.0222,12.1688,11.9751,12.1374,0.18319999999999936,205583,
1999-03-09,12.0065,12.2002,11.9542,12.0065,-0.13089999999999868,150939,
1999-03-10,12.0536,12.7236,12.0536,12.6922,0.6856999999999989,3312636,
1999-03-11,13.0847,13.2156,12.6922,12.8701,0.17790000000000106,1736762,
1999-03-12,13.0219,13.1161,12.6922,12.823,-0.047100000000000364,1154593,
1999-03-15,12.8544,12.8911,12.577,12.7236,-0.09940000000000104,999255,
1999-03-16,12.6084,12.7236,12.5613,12.6608,-0.0627999999999993,522172,
1999-03-17,12.7236,13.001,12.6922,12.9853,0.32450000000000045,693173,
1999-03-18,13.2156,13.247,13.0533,13.1528,0.16749999999999865,635472,
1999-03-19,13.2156,13.2313,12.8911,12.9696,-0.18319999999999936,497525,
1999-03-22,13.0847,13.1528,12.9382,13.0533,0.08370000000000033,315253,
1999-03-23,12.9539,12.9539,12.6922,12.823,-0.23029999999999973,263475,
1999-03-24,12.8911,12.9382,12.6451,12.7602,-0.06280000000000108,116739,
1999-03-25,12.7236,12.8544,12.5927,12.7916,0.03140000000000143,318119,
1999-03-26,12.9225,13.0219,12.8073,12.9539,0.1623000000000001,85404,
1999-03-29,13.2836,13.4459,13.2627,13.315,0.36109999999999864,161256,
1999-03-30,13.2313,13.247,13.0376,13.069,-0.24599999999999866,116166,
1999-03-31,13.1685,13.1842,12.8701,12.8701,-0.19890000000000008,128012,
1999-04-01,12.8911,12.9068,12.7079,12.8544,-0.015700000000000713,42033,
1999-04-05,12.8544,13.2156,12.8544,13.1685,0.3140999999999998,111580,
1999-04-06,13.1318,13.1528,12.9382,13.0376,-0.13090000000000046,81392,
1999-04-07,13.0219,13.0376,12.8073,12.9068,-0.13079999999999892,1598043,
1999-04-08,12.9539,13.1842,12.9068,13.0376,0.13079999999999892,1628427,
1999-04-09,13.0376,13.3464,13.0219,13.2836,0.24600000000000044,100116,
1999-04-12,13.2156,13.4773,13.2156,13.3778,0.09420000000000073,119414,
1999-04-13,13.2993,13.5087,13.2993,13.3621,-0.015700000000000713,129540,
1999-04-14,13.3464,13.4301,13.1999,13.1999,-0.16220000000000034,51586,
1999-04-15,13.2836,13.8384,13.2836,13.7704,0.5705000000000009,495614,
1999-04-16,13.9169,14.2152,13.807,14.1995,0.42910000000000004,169090,
1999-04-19,14.5921,14.8328,14.3618,14.3775,0.17799999999999905,469058,
1999-04-20,14.4246,14.4246,14.0006,14.1472,-0.23029999999999973,738265,
1999-04-21,14.0687,14.1629,13.807,13.9378,-0.20940000000000047,346206,
1999-04-22,13.9012,14.1786,13.7389,14.1786,0.24080000000000013,756416,
1999-04-23,14.1158,14.1315,13.8855,14.0006,-0.17799999999999905,31143,
1999-04-26,13.9012,13.9012,13.6238,13.6918,-0.30879999999999974,568986,
1999-04-27,13.8384,14.1315,13.8384,14.1158,0.4239999999999995,157435,
1999-04-28,14.1995,14.8014,14.1995,14.5921,0.47630000000000017,198131,
1999-04-29,14.032,15.1155,14.0006,15.0317,0.43960000000000043,458741,
1999-04-30,14.8538,14.9846,14.6549,14.77,-0.26170000000000115,1845859,
1999-05-03,14.7857,15.1469,14.6549,15.1469,0.3769000000000009,528478,
1999-05-04,15.1626,15.2463,15.0317,15.1626,0.015699999999998937,684958,
1999-05-05,15.1469,15.1469,14.7386,14.9323,-0.23029999999999973,727947,
1999-05-06,15.016,15.0474,14.6706,14.9009,-0.03139999999999965,769025,
1999-05-07,14.8014,15.0003,14.702,14.9846,0.08370000000000033,689163,
1999-05-10,14.9637,15.1312,14.8171,14.8171,-0.16750000000000043,517207,
1999-05-11,14.9166,14.9323,14.7857,14.8695,0.052400000000000446,136800,
1999-05-12,14.524,14.6549,14.2623,14.5921,-0.2774000000000001,1015878,
1999-05-13,14.6863,14.8171,14.5921,14.6706,0.07850000000000001,505742,
1999-05-14,14.5921,14.6863,14.4769,14.5554,-0.11519999999999975,487019,
1999-05-17,14.3618,14.5397,14.3304,14.4926,-0.06280000000000108,202144,
1999-05-18,14.3618,14.3932,14.1315,14.1629,-0.329699999999999,64579,
1999-05-19,14.278,14.4403,14.1472,14.3618,0.19890000000000008,536312,
1999-05-20,14.3094,14.5711,14.3094,14.524,0.16219999999999857,281818,
1999-05-21,14.5921,14.8328,14.4926,14.7543,0.2303000000000015,410976,
1999-05-24,14.8171,14.9637,14.3932,14.3932,-0.3611000000000004,592866,
1999-05-25,14.4246,14.7543,14.3461,14.3461,-0.047100000000000364,861691,
1999-05-26,14.5397,14.8014,14.4612,14.7543,0.4082000000000008,123617,
1999-05-27,14.6549,14.8538,14.3094,14.3094,-0.4449000000000005,146545,
1999-05-28,14.3461,14.5554,14.2937,14.4612,0.1517999999999997,205965,
1999-06-01,14.4246,14.4246,14.1472,14.3775,-0.08370000000000033,805328,
1999-06-02,14.4246,14.5711,14.4246,14.5397,0.16220000000000034,61140,
1999-06-03,14.702,14.7857,14.5921,14.5921,0.052400000000000446,82729,
1999-06-04,14.7386,14.8171,14.5921,14.8171,0.22499999999999964,42989,
1999-06-07,14.8328,15.0317,14.8014,14.9846,0.16750000000000043,348307,
1999-06-08,14.9166,14.9637,14.7543,14.7543,-0.23029999999999973,324424,
1999-06-09,14.7386,14.9009,14.7229,14.7857,0.03139999999999965,27513,
1999-06-10,14.8538,14.9323,14.7229,14.8695,0.0838000000000001,233286,
1999-06-11,14.948,15.0474,14.8538,14.9846,0.11509999999999998,156098,
1999-06-14,15.0474,15.1469,14.9323,15.1155,0.13090000000000046,517778,
1999-06-15,15.1469,15.3562,15.0474,15.2934,0.17789999999999928,289078,
1999-06-16,15.3772,15.3772,15.0945,15.1469,-0.14649999999999963,437150,
1999-06-17,15.0474,15.2097,15.016,15.1626,0.015699999999998937,122853,
1999-06-18,15.2551,15.3235,15.1394,15.192,0.02940000000000076,113679,
1999-06-21,15.1552,15.1552,14.7133,14.8291,-0.3628999999999998,166336,
1999-06-22,14.666,14.7607,14.6449,14.6818,-0.14729999999999954,477149,
1999-06-23,14.7975,14.8606,14.7449,14.7975,0.11569999999999858,497680,
1999-06-24,14.6975,14.6975,14.4661,14.5503,-0.24719999999999942,441980,
1999-06-25,14.5503,14.5503,14.403,14.4345,-0.11580000000000013,504715,
1999-06-28,14.4187,14.4661,14.2872,14.3346,-0.09989999999999988,105695,
1999-06-29,14.3346,14.5503,14.2872,14.5345,0.19989999999999952,130598,
1999-06-30,14.5976,14.8448,14.5976,14.7449,0.21039999999999992,205307,
1999-07-01,14.7975,14.8922,14.7133,14.8606,0.11570000000000036,63113,
1999-07-02,14.8764,14.9606,14.7765,14.908,0.047399999999999665,98091,
1999-07-06,14.9921,15.3235,14.9921,15.192,0.2840000000000007,92768,
1999-07-07,15.171,15.171,15.0079,15.1552,-0.0367999999999995,229260,
1999-07-08,15.2551,15.3709,15.2236,15.2551,0.09989999999999988,179264,
1999-07-09,15.192,15.3025,15.1552,15.2394,-0.015700000000000713,48855,
1999-07-12,15.3867,15.4024,15.2551,15.4024,0.16300000000000026,175272,
1999-07-13,15.2709,15.2867,15.1552,15.2551,-0.14729999999999954,87826,
1999-07-14,15.2709,15.3709,15.171,15.2709,0.015799999999998704,35738,
1999-07-15,15.3709,15.455,15.2867,15.4182,0.14730000000000132,62733,
1999-07-16,15.3025,15.3709,15.2236,15.3235,-0.09470000000000134,51327,
1999-07-19,15.2867,15.3025,15.1394,15.2709,-0.05259999999999998,46764,
1999-07-20,15.2078,15.2236,14.8606,14.8606,-0.41029999999999944,34978,
1999-07-21,14.7607,15.0237,14.7291,15.0237,0.16310000000000002,76990,
1999-07-22,14.7449,14.8291,14.566,14.7975,-0.2262000000000004,101703,
1999-07-23,14.929,14.9606,14.8133,14.8764,0.07890000000000086,107026,
1999-07-26,14.8448,14.9606,14.5976,14.5976,-0.2788000000000004,136491,
1999-07-27,14.6975,14.7607,14.5503,14.5976,0,56459,
1999-07-28,14.6134,14.8606,14.5134,14.8133,0.2157,26994,
1999-07-29,14.7133,14.8448,14.6818,14.7133,-0.09999999999999964,55889,
1999-07-30,14.9606,15.1236,14.929,15.0237,0.31039999999999957,77180,
1999-08-02,14.929,14.9921,14.6975,14.6975,-0.32620000000000005,25663,
1999-08-03,14.8291,14.8922,14.7291,14.8922,0.19470000000000098,46574,
1999-08-04,14.8606,15.1552,14.8606,15.0921,0.19989999999999952,55318,
1999-08-05,15.2078,15.3867,15.171,15.3551,0.2629999999999999,111398,
1999-08-06,15.455,15.5182,15.3025,15.3393,-0.01580000000000048,76800,
1999-08-09,15.5182,15.697,15.4182,15.697,0.35769999999999946,193331,
1999-08-10,15.697,15.7496,15.455,15.6181,-0.07889999999999908,116721,
1999-08-11,15.5655,15.7181,15.3867,15.7181,0.09999999999999964,201315,
1999-08-12,15.6181,15.8654,15.6181,15.7496,0.03149999999999942,279066,
1999-08-13,15.6812,15.7812,15.6181,15.697,-0.05259999999999998,424683,
1999-08-16,15.6181,15.6181,15.4024,15.5339,-0.16310000000000002,1657675,
1999-08-17,15.5339,15.6497,15.5024,15.6497,0.11580000000000013,1046877,
1999-08-18,15.5339,15.6655,15.5182,15.5339,-0.11580000000000013,1283937,
1999-08-19,15.4708,15.697,15.4708,15.6497,0.11580000000000013,479811,
1999-08-20,15.6181,15.7338,15.5866,15.697,0.0472999999999999,79081,
1999-08-23,15.7338,15.8127,15.6655,15.7812,0.08420000000000094,187058,
1999-08-24,15.6339,15.697,15.5497,15.6812,-0.09999999999999964,723711,
1999-08-25,15.7496,15.7496,15.434,15.6023,-0.07890000000000086,556613,
1999-08-26,15.4866,15.4866,15.171,15.2078,-0.39449999999999896,105695,
1999-08-27,15.2551,15.3025,15.1079,15.192,-0.01580000000000048,73948,
1999-08-30,15.2551,15.2551,14.9921,14.9921,-0.19989999999999952,196943,
1999-08-31,15.0395,15.3025,15.0237,15.192,0.19989999999999952,553571,
1999-09-01,15.192,15.2867,15.1394,15.1552,-0.0367999999999995,134590,
1999-09-02,15.0395,15.0921,14.8922,14.9921,-0.16310000000000002,94859,
1999-09-03,15.171,15.2236,15.0921,15.171,0.17889999999999873,29085,
1999-09-07,15.1394,15.4708,15.1236,15.455,0.2840000000000007,284960,
1999-09-08,15.4182,15.6181,15.3551,15.5024,0.047399999999999665,92958,
1999-09-09,15.6339,15.9285,15.6339,15.8496,0.34720000000000084,212531,
1999-09-10,15.9443,15.9443,15.7338,15.797,-0.05259999999999998,127936,
1999-09-13,15.6497,15.6497,15.5024,15.5497,-0.24730000000000096,306061,
1999-09-14,15.5024,15.5866,15.3551,15.3709,-0.17879999999999896,430005,
1999-09-15,15.2867,15.3551,15.1236,15.1552,-0.2157,53608,
1999-09-16,15.192,15.192,15.0237,15.1394,-0.01580000000000048,36689,
1999-09-17,15.1606,15.3085,15.0443,15.2927,0.15329999999999977,777589,
1999-09-20,15.3085,15.3085,14.9967,15.0602,-0.23249999999999993,438659,
1999-09-21,14.7801,14.8435,14.4313,14.5634,-0.49680000000000035,385106,
1999-09-22,14.6321,14.7959,14.5634,14.5793,0.015900000000000247,50905,
1999-09-23,14.6955,14.7642,14.4155,14.4155,-0.16380000000000017,247148,
1999-09-24,14.3996,14.3996,13.9188,14.2675,-0.1479999999999997,354259,
1999-09-27,14.3679,14.5,14.2992,14.3996,0.13209999999999944,277238,
1999-09-28,14.2834,14.2834,13.8712,14.1671,-0.23249999999999993,1313712,
1999-09-29,14.1513,14.5634,14.1354,14.3521,0.1850000000000005,696026,
1999-09-30,14.3996,14.5317,14.3151,14.5,0.14789999999999992,1153615,
1999-10-01,14.5317,14.5317,14.3996,14.4472,-0.052799999999999514,161043,
1999-10-04,14.6004,14.6004,14.2517,14.2834,-0.16380000000000017,129062,
1999-10-05,14.1513,14.1513,13.8078,13.9716,-0.31179999999999986,125277,
1999-10-06,14.072,14.22,14.0192,14.22,0.24840000000000018,130954,
1999-10-07,14.072,14.072,13.887,13.9557,-0.2643000000000004,417277,
1999-10-08,13.8395,13.8395,13.5753,13.7866,-0.16910000000000025,691489,
1999-10-11,13.9029,14.0192,13.8078,14.0033,0.21669999999999945,348771,
1999-10-12,14.1196,14.2041,14.0192,14.072,0.06869999999999976,86483,
1999-10-13,14.1354,14.2675,14.1354,14.1671,0.0951000000000004,42011,
1999-10-14,14.1513,14.2517,14.072,14.1196,-0.04749999999999943,1065045,
1999-10-15,13.9029,14.0509,13.8078,13.9029,-0.21669999999999945,526279,
1999-10-18,13.8236,13.9557,13.7232,13.9399,0.036999999999999034,460801,
1999-10-19,13.9874,14.0879,13.9716,13.9716,0.03170000000000073,499217,
1999-10-20,14.0509,14.3996,14.0033,14.2675,0.2958999999999996,304110,
1999-10-21,14.2992,14.3362,14.2041,14.3362,0.06869999999999976,45607,
1999-10-22,14.4842,14.6321,14.4472,14.5634,0.22719999999999985,565832,
1999-10-25,14.4683,14.5,14.2992,14.3362,-0.22719999999999985,103325,
1999-10-26,14.2041,14.2675,14.0033,14.0033,-0.3329000000000004,31792,
1999-10-27,14.0509,14.1671,14.0033,14.1196,0.11630000000000074,139659,
1999-10-28,14.2992,14.3679,14.183,14.183,0.06339999999999968,168045,
1999-10-29,14.2358,14.3151,14.1354,14.2834,0.10040000000000049,186402,
1999-11-01,14.2992,14.3679,14.2358,14.2834,0,436010,
1999-11-02,14.1671,14.2675,14.1196,14.1354,-0.1479999999999997,83266,
1999-11-03,14.1354,14.1513,14.0033,14.072,-0.06340000000000146,605949,
1999-11-04,14.0509,14.1196,13.7708,13.8395,-0.23249999999999993,45607,
1999-11-05,13.887,13.9188,13.4115,13.5066,-0.33289999999999864,219519,
1999-11-08,13.6228,14.0192,13.6228,14.0192,0.5125999999999991,88375,
1999-11-09,14.2675,14.3362,14.183,14.3151,0.2958999999999996,218194,
1999-11-10,14.4472,14.6321,14.4472,14.6321,0.31700000000000017,489567,
1999-11-11,14.648,14.648,14.5317,14.6321,0,411789,
1999-11-12,14.4313,14.7959,14.4313,14.7325,0.10040000000000049,259450,
1999-11-15,14.7801,14.8276,14.7325,14.8118,0.07929999999999993,50527,
1999-11-16,14.9598,15.0602,14.8646,15.0602,0.24840000000000018,147796,
1999-11-17,15.1077,15.4248,15.1077,15.3244,0.26420000000000066,107677,
1999-11-18,15.3931,15.4089,15.1923,15.3244,0,125845,
1999-11-19,15.1447,15.1923,14.9756,14.9756,-0.34880000000000067,339498,
1999-11-22,15.0443,15.0919,14.7325,14.7325,-0.2431000000000001,681080,
1999-11-23,14.7959,14.8118,14.3996,14.4313,-0.3011999999999997,679944,
1999-11-24,14.4155,14.6163,14.3838,14.6163,0.1850000000000005,44471,
1999-11-26,14.5,14.5634,14.3996,14.3996,-0.21670000000000122,14003,
1999-11-29,14.3151,14.3362,14.2358,14.2834,-0.11619999999999919,55825,
1999-11-30,14.2834,14.3996,14.22,14.2517,-0.03170000000000073,27061,
1999-12-01,14.2358,14.5317,14.2358,14.5317,0.28000000000000114,41065,
1999-12-02,14.5317,14.5317,14.3362,14.3996,-0.13210000000000122,101811,
1999-12-03,14.3996,14.5317,14.3151,14.3362,-0.06339999999999968,470264,
1999-12-06,14.3679,14.4313,14.2358,14.3151,-0.021100000000000563,281211,
1999-12-07,14.2358,14.2992,14.0509,14.0509,-0.2641999999999989,238443,
1999-12-08,13.9188,14.2041,13.8236,14.2041,0.1532,128494,
1999-12-09,14.2834,14.3679,13.7391,14.3151,0.11099999999999888,92917,
1999-12-10,14.2675,14.2675,13.9029,13.9029,-0.41219999999999857,92728,
1999-12-13,13.9029,14.1354,13.8395,13.9874,0.08449999999999847,84969,
1999-12-14,13.887,14.072,13.8553,13.9557,-0.03169999999999895,960023,
1999-12-15,14.0879,14.3996,14.0879,14.2358,0.2800999999999991,412735,
1999-12-16,14.2834,14.4683,14.2675,14.3679,0.13210000000000122,117518,
1999-12-17,14.4104,14.4422,14.1772,14.3097,-0.05820000000000114,1803622,
1999-12-20,14.2461,14.3415,13.9811,13.997,-0.31269999999999953,1474182,
1999-12-21,14.0765,14.2249,14.0288,14.0288,0.031800000000000495,1369463,
1999-12-22,13.997,14.0765,13.944,13.9599,-0.06890000000000107,1142100,
1999-12-23,14.0606,14.3574,14.0606,14.3574,0.39750000000000085,272458,
1999-12-27,14.4422,14.8397,14.262,14.262,-0.09539999999999971,2360804,
1999-12-28,14.1613,14.4104,14.1613,14.2779,0.015900000000000247,105851,
1999-12-29,14.3256,14.527,14.262,14.4263,0.14839999999999876,89435,
1999-12-30,14.3415,14.3786,14.2461,14.3097,-0.11660000000000004,109813,
1999-12-31,14.3097,14.4422,14.209,14.3574,0.04770000000000074,65661,
2000-01-03,14.474,14.474,13.9811,14.0765,-0.2809000000000008,717562,
2000-01-04,13.944,13.944,13.7161,13.8115,-0.2649999999999988,1362671,
2000-01-05,13.8486,14.1772,13.7797,14.1772,0.3656999999999986,637371,
2000-01-06,14.1772,14.7549,14.1772,14.7231,0.5459000000000014,251137,
2000-01-07,14.6754,15.057,14.6754,14.8715,0.14839999999999876,883036,
2000-01-10,14.8715,14.8715,14.6436,14.7549,-0.11660000000000004,230382,
2000-01-11,14.7549,14.8715,14.6065,14.7761,0.02120000000000033,273213,
2000-01-12,14.7549,14.7549,14.6065,14.7072,-0.0688999999999993,108115,
2000-01-13,14.8079,15.004,14.6913,14.9563,0.24910000000000032,281515,
2000-01-14,14.8874,14.8874,14.6754,14.8715,-0.08480000000000132,67359,
2000-01-18,14.7761,15.1365,14.7761,15.057,0.1855000000000011,208494,
2000-01-19,15.004,15.1736,14.9881,15.004,-0.053000000000000824,359063,
2000-01-20,15.057,15.057,14.8079,15.004,0,649635,
2000-01-21,15.3379,15.4863,15.2531,15.3856,0.3816000000000006,915678,
2000-01-24,15.5181,15.5711,14.8556,14.8715,-0.5141000000000009,559445,
2000-01-25,14.9086,15.6188,14.739,14.8397,-0.03179999999999872,109058,
2000-01-26,14.739,14.9881,14.6065,14.6065,-0.23320000000000007,88492,
2000-01-27,14.6595,14.7761,14.1136,14.3097,-0.29680000000000106,3186481,
2000-01-28,14.2779,14.2938,14.0447,14.1454,-0.164299999999999,62454,
2000-01-31,13.8804,14.474,13.8486,14.474,0.3285999999999998,191702,
2000-02-01,14.474,14.474,14.3097,14.4422,-0.031800000000000495,215476,
2000-02-02,14.474,14.6224,14.4263,14.527,0.08479999999999954,55472,
2000-02-03,14.5111,14.5111,14.1613,14.3574,-0.16959999999999908,182645,
2000-02-04,14.2249,14.3097,13.8645,13.944,-0.4133999999999993,123776,
2000-02-07,13.944,14.1613,13.944,14.0924,0.14839999999999876,104341,
2000-02-08,14.1772,14.3574,13.9811,13.9811,-0.11129999999999995,281892,
2000-02-09,13.8486,13.8486,13.5147,13.5147,-0.46640000000000015,162645,
2000-02-10,13.6472,14.0129,13.6313,13.7956,0.2809000000000008,1160402,
2000-02-11,13.9281,14.0129,13.414,13.6313,-0.16430000000000078,392084,
2000-02-14,13.7161,13.9122,13.5624,13.8486,0.21729999999999983,986813,
2000-02-15,14.1136,14.4263,14.0129,14.4263,0.5777000000000001,567370,
2000-02-16,14.3945,14.5747,13.9281,14.4899,0.06360000000000099,233778,
2000-02-17,14.527,14.5588,14.2779,14.474,-0.015900000000000247,166041,
2000-02-18,14.4104,14.4104,14.0129,14.0447,-0.42929999999999957,267364,
2000-02-22,13.9811,14.0129,13.7797,13.9281,-0.11660000000000004,140757,
2000-02-23,13.8115,13.8115,13.467,13.5624,-0.36570000000000036,143776,
2000-02-24,13.3822,13.4829,13.2179,13.414,-0.14840000000000053,596239,
2000-02-25,13.3345,13.5306,13.0854,13.149,-0.26500000000000057,1250594,
2000-02-28,13.2815,13.6949,13.0536,13.5465,0.39750000000000085,860585,
2000-02-29,13.5836,13.9599,13.5836,13.8645,0.3179999999999996,151512,
2000-03-01,13.7956,14.262,13.7479,14.209,0.34450000000000003,1661544,
2000-03-02,14.2461,14.527,14.2461,14.474,0.26500000000000057,740958,
2000-03-03,14.4422,14.4422,14.0924,14.2461,-0.2279,1154175,
2000-03-06,14.1454,14.3097,14.0606,14.1613,-0.08479999999999954,527935,
2000-03-07,14.1295,15.1365,14.1295,15.1365,0.9751999999999992,942471,
2000-03-08,14.7072,15.2849,14.7072,14.8874,-0.24910000000000032,2055513,
2000-03-09,14.6754,14.9245,14.5111,14.9086,0.02120000000000033,676240,
2000-03-10,14.8397,15.2054,14.6913,14.7072,-0.20139999999999958,1251157,
2000-03-13,14.7072,14.9563,14.4263,14.4899,-0.21729999999999983,661523,
2000-03-14,14.4104,14.6913,14.3097,14.6754,0.18549999999999933,680013,
2000-03-15,14.5111,14.7231,14.3945,14.6065,-0.0688999999999993,791525,
2000-03-16,14.5111,15.2531,14.1772,15.2372,0.6306999999999992,1068511,
2000-03-17,15.2247,15.2247,14.7567,14.7726,-0.464599999999999,281700,
2000-03-20,14.8418,14.8418,14.4749,14.5387,-0.23390000000000022,446618,
2000-03-21,13.8261,15.0066,13.8261,15.0066,0.4679000000000002,331909,
2000-03-22,14.9747,15.0704,14.8258,14.8896,-0.11700000000000088,78793,
2000-03-23,14.7886,15.0545,14.7088,14.8737,-0.015900000000000247,78040,
2000-03-24,14.9907,15.1077,14.8577,14.9056,0.03190000000000026,303512,
2000-03-27,14.8577,15.1236,14.6716,14.9588,0.05320000000000036,412017,
2000-03-28,14.9907,15.0704,14.7886,14.8896,-0.06920000000000037,130319,
2000-03-29,14.8258,15.7192,14.8258,15.6713,0.7817000000000007,437782,
2000-03-30,15.8043,16.0702,15.5384,15.6713,0,334542,
2000-03-31,15.6235,15.9372,15.5863,15.5863,-0.08500000000000085,1180764,
2000-04-03,15.6873,15.8521,15.6235,15.8521,0.2658000000000005,264587,
2000-04-04,15.9532,16.0383,15.3895,15.6554,-0.19669999999999987,779655,
2000-04-05,15.6713,15.7192,15.1874,15.1874,-0.46799999999999997,95529,
2000-04-06,15.2566,15.6235,15.2566,15.5863,0.39889999999999937,71458,
2000-04-07,15.5863,15.6235,15.3204,15.3363,-0.25,480281,
2000-04-10,15.2566,15.3044,15.0545,15.1236,-0.2126999999999999,50773,
2000-04-11,15.3044,15.5065,15.2725,15.3895,0.26590000000000025,917497,
2000-04-12,15.4533,15.7192,15.3895,15.5224,0.13289999999999935,455459,
2000-04-13,15.5544,15.6235,15.4374,15.4905,-0.031899999999998485,828927,
2000-04-14,15.4905,15.6235,15.0066,15.1555,-0.33500000000000085,3477242,
2000-04-17,15.0226,15.1077,14.6238,14.7886,-0.36689999999999934,406376,
2000-04-18,14.6929,14.9056,14.6929,14.8577,0.06909999999999883,149688,
2000-04-19,14.8896,15.2034,14.8896,15.1874,0.32970000000000077,710455,
2000-04-20,15.1874,15.2885,15.0545,15.2034,0.016000000000000014,443045,
2000-04-24,15.3204,15.4214,15.1236,15.3736,0.17019999999999946,41370,
2000-04-25,15.3736,15.5703,15.3736,15.4055,0.03190000000000026,810118,
2000-04-26,15.4533,15.6394,15.3736,15.6022,0.19669999999999987,807676,
2000-04-27,15.4905,15.8362,15.4374,15.8202,0.21799999999999997,51713,
2000-04-28,15.7883,15.7883,15.3576,15.3576,-0.4626000000000001,99666,
2000-05-01,15.5224,15.7192,15.4374,15.6022,0.24460000000000015,65253,
2000-05-02,15.6022,15.9532,15.6022,15.8202,0.21799999999999997,278315,
2000-05-03,15.8202,15.8202,15.4214,15.4214,-0.3987999999999996,148747,
2000-05-04,15.5224,15.8362,15.5224,15.8202,0.3987999999999996,82742,
2000-05-05,15.8202,16.001,15.7564,15.9851,0.16489999999999938,66945,
2000-05-08,15.8894,16.2669,15.8894,16.1872,0.2021000000000015,156081,
2000-05-09,16.352,16.368,16.0542,16.1872,0,230172,
